329	91	1.000000000000000e+00
398	91	1.000000000000000e+00
134	92	1.000000000000000e+00
31	93	1.000000000000000e+00
86	93	1.000000000000000e+00
262	93	1.000000000000000e+00
131	94	1.000000000000000e+00
179	94	1.000000000000000e+00
448	94	1.000000000000000e+00
23	95	1.000000000000000e+00
103	95	1.000000000000000e+00
191	95	1.000000000000000e+00
325	95	1.000000000000000e+00
189	96	1.000000000000000e+00
222	97	1.000000000000000e+00
319	97	1.000000000000000e+00
241	98	1.000000000000000e+00
341	98	1.000000000000000e+00
2	99	1.000000000000000e+00
50	99	1.000000000000000e+00
107	99	1.000000000000000e+00
296	99	1.000000000000000e+00
306	99	1.000000000000000e+00
29	100	1.000000000000000e+00
420	100	1.000000000000000e+00
26	101	1.000000000000000e+00
46	101	1.000000000000000e+00
56	101	1.000000000000000e+00
60	101	1.000000000000000e+00
128	101	1.000000000000000e+00
77	102	1.000000000000000e+00
322	102	1.000000000000000e+00
384	102	1.000000000000000e+00
95	103	1.000000000000000e+00
320	103	1.000000000000000e+00
107	104	1.000000000000000e+00
166	104	1.000000000000000e+00
237	104	1.000000000000000e+00
263	104	1.000000000000000e+00
460	104	1.000000000000000e+00
27	105	1.000000000000000e+00
172	105	1.000000000000000e+00
406	105	1.000000000000000e+00
49	106	1.000000000000000e+00
285	106	1.000000000000000e+00
459	106	1.000000000000000e+00
99	107	1.000000000000000e+00
104	107	1.000000000000000e+00
460	107	1.000000000000000e+00
471	109	1.000000000000000e+00
86	110	1.000000000000000e+00
186	110	1.000000000000000e+00
223	110	1.000000000000000e+00
459	110	1.000000000000000e+00
474	110	1.000000000000000e+00
24	111	1.000000000000000e+00
245	111	1.000000000000000e+00
461	111	1.000000000000000e+00
129	112	1.000000000000000e+00
166	112	1.000000000000000e+00
180	112	1.000000000000000e+00
355	112	1.000000000000000e+00
205	113	1.000000000000000e+00
335	113	1.000000000000000e+00
370	113	1.000000000000000e+00
374	113	1.000000000000000e+00
441	113	1.000000000000000e+00
131	114	1.000000000000000e+00
197	114	1.000000000000000e+00
317	114	1.000000000000000e+00
322	114	1.000000000000000e+00
326	114	1.000000000000000e+00
340	114	1.000000000000000e+00
422	114	1.000000000000000e+00
35	115	1.000000000000000e+00
45	115	1.000000000000000e+00
138	115	1.000000000000000e+00
332	115	1.000000000000000e+00
389	115	1.000000000000000e+00
212	116	1.000000000000000e+00
267	116	1.000000000000000e+00
334	116	1.000000000000000e+00
399	116	1.000000000000000e+00
409	116	1.000000000000000e+00
434	116	1.000000000000000e+00
124	117	1.000000000000000e+00
302	117	1.000000000000000e+00
338	117	1.000000000000000e+00
201	118	1.000000000000000e+00
326	118	1.000000000000000e+00
422	118	1.000000000000000e+00
269	119	1.000000000000000e+00
391	120	1.000000000000000e+00
392	120	1.000000000000000e+00
472	120	1.000000000000000e+00
215	121	1.000000000000000e+00
324	121	1.000000000000000e+00
18	122	1.000000000000000e+00
214	122	1.000000000000000e+00
333	122	1.000000000000000e+00
6	123	1.000000000000000e+00
28	123	1.000000000000000e+00
313	123	1.000000000000000e+00
322	123	1.000000000000000e+00
485	123	1.000000000000000e+00
63	124	1.000000000000000e+00
117	124	1.000000000000000e+00
255	124	1.000000000000000e+00
380	124	1.000000000000000e+00
390	124	1.000000000000000e+00
192	125	1.000000000000000e+00
205	125	1.000000000000000e+00
413	125	1.000000000000000e+00
477	125	1.000000000000000e+00
2	126	1.000000000000000e+00
196	126	1.000000000000000e+00
336	127	1.000000000000000e+00
480	127	1.000000000000000e+00
101	128	1.000000000000000e+00
228	128	1.000000000000000e+00
284	128	1.000000000000000e+00
388	128	1.000000000000000e+00
51	129	1.000000000000000e+00
112	129	1.000000000000000e+00
156	129	1.000000000000000e+00
45	130	1.000000000000000e+00
235	130	1.000000000000000e+00
269	130	1.000000000000000e+00
436	130	1.000000000000000e+00
438	130	1.000000000000000e+00
94	131	1.000000000000000e+00
114	131	1.000000000000000e+00
143	131	1.000000000000000e+00
150	131	1.000000000000000e+00
154	131	1.000000000000000e+00
157	131	1.000000000000000e+00
177	131	1.000000000000000e+00
183	131	1.000000000000000e+00
199	131	1.000000000000000e+00
270	131	1.000000000000000e+00
308	131	1.000000000000000e+00
38	132	1.000000000000000e+00
205	132	1.000000000000000e+00
266	132	1.000000000000000e+00
10	133	1.000000000000000e+00
312	133	1.000000000000000e+00
373	133	1.000000000000000e+00
485	133	1.000000000000000e+00
92	134	1.000000000000000e+00
474	134	1.000000000000000e+00
422	135	1.000000000000000e+00
231	136	1.000000000000000e+00
255	136	1.000000000000000e+00
382	136	1.000000000000000e+00
201	137	1.000000000000000e+00
303	137	1.000000000000000e+00
21	138	1.000000000000000e+00
115	138	1.000000000000000e+00
327	138	1.000000000000000e+00
361	138	1.000000000000000e+00
62	139	1.000000000000000e+00
206	139	1.000000000000000e+00
303	139	1.000000000000000e+00
367	139	1.000000000000000e+00
159	140	1.000000000000000e+00
175	140	1.000000000000000e+00
374	140	1.000000000000000e+00
484	140	1.000000000000000e+00
48	141	1.000000000000000e+00
170	141	1.000000000000000e+00
203	141	1.000000000000000e+00
252	142	1.000000000000000e+00
31	143	1.000000000000000e+00
131	143	1.000000000000000e+00
349	144	1.000000000000000e+00
457	144	1.000000000000000e+00
42	145	1.000000000000000e+00
254	145	1.000000000000000e+00
287	145	1.000000000000000e+00
276	146	1.000000000000000e+00
282	146	1.000000000000000e+00
355	146	1.000000000000000e+00
165	147	1.000000000000000e+00
201	147	1.000000000000000e+00
220	147	1.000000000000000e+00
248	147	1.000000000000000e+00
297	147	1.000000000000000e+00
331	147	1.000000000000000e+00
457	147	1.000000000000000e+00
468	147	1.000000000000000e+00
470	147	1.000000000000000e+00
12	148	1.000000000000000e+00
424	148	1.000000000000000e+00
429	148	1.000000000000000e+00
486	148	1.000000000000000e+00
60	149	1.000000000000000e+00
157	149	1.000000000000000e+00
30	150	1.000000000000000e+00
131	150	1.000000000000000e+00
211	150	1.000000000000000e+00
357	150	1.000000000000000e+00
194	151	1.000000000000000e+00
459	151	1.000000000000000e+00
198	152	1.000000000000000e+00
253	152	1.000000000000000e+00
299	152	1.000000000000000e+00
373	153	1.000000000000000e+00
24	154	1.000000000000000e+00
56	154	1.000000000000000e+00
131	154	1.000000000000000e+00
202	154	1.000000000000000e+00
345	154	1.000000000000000e+00
17	155	1.000000000000000e+00
29	155	1.000000000000000e+00
263	155	1.000000000000000e+00
129	156	1.000000000000000e+00
131	157	1.000000000000000e+00
149	157	1.000000000000000e+00
169	157	1.000000000000000e+00
262	157	1.000000000000000e+00
362	157	1.000000000000000e+00
427	157	1.000000000000000e+00
70	158	1.000000000000000e+00
292	158	1.000000000000000e+00
15	159	1.000000000000000e+00
140	159	1.000000000000000e+00
421	159	1.000000000000000e+00
221	160	1.000000000000000e+00
239	160	1.000000000000000e+00
280	160	1.000000000000000e+00
297	160	1.000000000000000e+00
327	160	1.000000000000000e+00
408	160	1.000000000000000e+00
427	160	1.000000000000000e+00
480	160	1.000000000000000e+00
487	160	1.000000000000000e+00
196	162	1.000000000000000e+00
444	162	1.000000000000000e+00
495	162	1.000000000000000e+00
187	163	1.000000000000000e+00
373	163	1.000000000000000e+00
24	164	1.000000000000000e+00
33	164	1.000000000000000e+00
73	164	1.000000000000000e+00
181	164	1.000000000000000e+00
386	164	1.000000000000000e+00
398	164	1.000000000000000e+00
147	165	1.000000000000000e+00
297	165	1.000000000000000e+00
301	165	1.000000000000000e+00
85	166	1.000000000000000e+00
104	166	1.000000000000000e+00
112	166	1.000000000000000e+00
233	166	1.000000000000000e+00
266	167	1.000000000000000e+00
322	167	1.000000000000000e+00
433	167	1.000000000000000e+00
448	167	1.000000000000000e+00
21	168	1.000000000000000e+00
80	168	1.000000000000000e+00
462	168	1.000000000000000e+00
75	169	1.000000000000000e+00
157	169	1.000000000000000e+00
387	169	1.000000000000000e+00
396	169	1.000000000000000e+00
451	169	1.000000000000000e+00
141	170	1.000000000000000e+00
279	170	1.000000000000000e+00
435	170	1.000000000000000e+00
52	171	1.000000000000000e+00
386	171	1.000000000000000e+00
105	172	1.000000000000000e+00
190	172	1.000000000000000e+00
193	172	1.000000000000000e+00
360	172	1.000000000000000e+00
26	173	1.000000000000000e+00
189	173	1.000000000000000e+00
333	173	1.000000000000000e+00
438	173	1.000000000000000e+00
457	173	1.000000000000000e+00
210	174	1.000000000000000e+00
308	174	1.000000000000000e+00
313	174	1.000000000000000e+00
330	174	1.000000000000000e+00
364	174	1.000000000000000e+00
387	174	1.000000000000000e+00
88	175	1.000000000000000e+00
140	175	1.000000000000000e+00
195	175	1.000000000000000e+00
68	176	1.000000000000000e+00
231	176	1.000000000000000e+00
131	177	1.000000000000000e+00
424	177	1.000000000000000e+00
448	177	1.000000000000000e+00
184	178	1.000000000000000e+00
414	178	1.000000000000000e+00
496	178	1.000000000000000e+00
46	179	1.000000000000000e+00
94	179	1.000000000000000e+00
271	179	1.000000000000000e+00
463	179	1.000000000000000e+00
112	180	1.000000000000000e+00
164	181	1.000000000000000e+00
310	181	1.000000000000000e+00
462	182	1.000000000000000e+00
495	182	1.000000000000000e+00
131	183	1.000000000000000e+00
219	183	1.000000000000000e+00
252	183	1.000000000000000e+00
325	183	1.000000000000000e+00
178	184	1.000000000000000e+00
305	184	1.000000000000000e+00
68	185	1.000000000000000e+00
231	185	1.000000000000000e+00
283	185	1.000000000000000e+00
376	185	1.000000000000000e+00
432	185	1.000000000000000e+00
499	185	1.000000000000000e+00
110	186	1.000000000000000e+00
199	186	1.000000000000000e+00
360	186	1.000000000000000e+00
163	187	1.000000000000000e+00
283	187	1.000000000000000e+00
35	188	1.000000000000000e+00
415	188	1.000000000000000e+00
96	189	1.000000000000000e+00
173	189	1.000000000000000e+00
451	189	1.000000000000000e+00
17	190	1.000000000000000e+00
30	190	1.000000000000000e+00
172	190	1.000000000000000e+00
297	190	1.000000000000000e+00
10	191	1.000000000000000e+00
95	191	1.000000000000000e+00
218	191	1.000000000000000e+00
312	191	1.000000000000000e+00
385	191	1.000000000000000e+00
5	192	1.000000000000000e+00
78	192	1.000000000000000e+00
125	192	1.000000000000000e+00
197	192	1.000000000000000e+00
172	193	1.000000000000000e+00
377	193	1.000000000000000e+00
151	194	1.000000000000000e+00
241	194	1.000000000000000e+00
283	194	1.000000000000000e+00
308	194	1.000000000000000e+00
175	195	1.000000000000000e+00
289	195	1.000000000000000e+00
84	196	1.000000000000000e+00
126	196	1.000000000000000e+00
162	196	1.000000000000000e+00
230	196	1.000000000000000e+00
401	196	1.000000000000000e+00
114	197	1.000000000000000e+00
192	197	1.000000000000000e+00
329	197	1.000000000000000e+00
336	197	1.000000000000000e+00
355	197	1.000000000000000e+00
356	197	1.000000000000000e+00
57	198	1.000000000000000e+00
152	198	1.000000000000000e+00
243	198	1.000000000000000e+00
131	199	1.000000000000000e+00
186	199	1.000000000000000e+00
308	199	1.000000000000000e+00
453	199	1.000000000000000e+00
485	199	1.000000000000000e+00
293	200	1.000000000000000e+00
316	200	1.000000000000000e+00
352	200	1.000000000000000e+00
27	201	1.000000000000000e+00
118	201	1.000000000000000e+00
137	201	1.000000000000000e+00
147	201	1.000000000000000e+00
404	201	1.000000000000000e+00
154	202	1.000000000000000e+00
316	202	1.000000000000000e+00
382	202	1.000000000000000e+00
141	203	1.000000000000000e+00
431	203	1.000000000000000e+00
29	204	1.000000000000000e+00
273	204	1.000000000000000e+00
316	204	1.000000000000000e+00
348	204	1.000000000000000e+00
367	204	1.000000000000000e+00
13	205	1.000000000000000e+00
113	205	1.000000000000000e+00
125	205	1.000000000000000e+00
132	205	1.000000000000000e+00
458	205	1.000000000000000e+00
68	206	1.000000000000000e+00
139	206	1.000000000000000e+00
225	206	1.000000000000000e+00
469	206	1.000000000000000e+00
21	207	1.000000000000000e+00
312	207	1.000000000000000e+00
330	207	1.000000000000000e+00
490	207	1.000000000000000e+00
267	208	1.000000000000000e+00
294	208	1.000000000000000e+00
370	208	1.000000000000000e+00
5	209	1.000000000000000e+00
242	209	1.000000000000000e+00
174	210	1.000000000000000e+00
373	210	1.000000000000000e+00
435	210	1.000000000000000e+00
150	211	1.000000000000000e+00
229	211	1.000000000000000e+00
464	211	1.000000000000000e+00
8	212	1.000000000000000e+00
116	212	1.000000000000000e+00
371	212	1.000000000000000e+00
396	212	1.000000000000000e+00
28	213	1.000000000000000e+00
310	213	1.000000000000000e+00
411	213	1.000000000000000e+00
443	213	1.000000000000000e+00
122	214	1.000000000000000e+00
121	215	1.000000000000000e+00
222	215	1.000000000000000e+00
489	215	1.000000000000000e+00
50	216	1.000000000000000e+00
298	216	1.000000000000000e+00
401	216	1.000000000000000e+00
14	217	1.000000000000000e+00
279	217	1.000000000000000e+00
422	217	1.000000000000000e+00
68	218	1.000000000000000e+00
191	218	1.000000000000000e+00
264	218	1.000000000000000e+00
441	218	1.000000000000000e+00
449	218	1.000000000000000e+00
493	218	1.000000000000000e+00
183	219	1.000000000000000e+00
267	219	1.000000000000000e+00
320	219	1.000000000000000e+00
467	219	1.000000000000000e+00
147	220	1.000000000000000e+00
239	220	1.000000000000000e+00
467	220	1.000000000000000e+00
160	221	1.000000000000000e+00
296	221	1.000000000000000e+00
324	221	1.000000000000000e+00
455	221	1.000000000000000e+00
485	221	1.000000000000000e+00
97	222	1.000000000000000e+00
215	222	1.000000000000000e+00
377	222	1.000000000000000e+00
110	223	1.000000000000000e+00
406	223	1.000000000000000e+00
16	224	1.000000000000000e+00
368	224	1.000000000000000e+00
461	224	1.000000000000000e+00
206	225	1.000000000000000e+00
410	225	1.000000000000000e+00
86	226	1.000000000000000e+00
274	226	1.000000000000000e+00
322	226	1.000000000000000e+00
468	226	1.000000000000000e+00
236	227	1.000000000000000e+00
239	227	1.000000000000000e+00
128	228	1.000000000000000e+00
331	228	1.000000000000000e+00
390	228	1.000000000000000e+00
26	229	1.000000000000000e+00
211	229	1.000000000000000e+00
375	229	1.000000000000000e+00
435	229	1.000000000000000e+00
43	230	1.000000000000000e+00
196	230	1.000000000000000e+00
370	230	1.000000000000000e+00
67	231	1.000000000000000e+00
136	231	1.000000000000000e+00
176	231	1.000000000000000e+00
185	231	1.000000000000000e+00
246	231	1.000000000000000e+00
294	231	1.000000000000000e+00
74	232	1.000000000000000e+00
89	232	1.000000000000000e+00
458	232	1.000000000000000e+00
66	233	1.000000000000000e+00
166	233	1.000000000000000e+00
389	233	1.000000000000000e+00
441	233	1.000000000000000e+00
345	234	1.000000000000000e+00
130	235	1.000000000000000e+00
39	236	1.000000000000000e+00
227	236	1.000000000000000e+00
308	236	1.000000000000000e+00
65	237	1.000000000000000e+00
104	237	1.000000000000000e+00
306	237	1.000000000000000e+00
351	237	1.000000000000000e+00
352	237	1.000000000000000e+00
485	237	1.000000000000000e+00
335	238	1.000000000000000e+00
357	238	1.000000000000000e+00
435	238	1.000000000000000e+00
160	239	1.000000000000000e+00
220	239	1.000000000000000e+00
227	239	1.000000000000000e+00
241	240	1.000000000000000e+00
20	241	1.000000000000000e+00
98	241	1.000000000000000e+00
194	241	1.000000000000000e+00
240	241	1.000000000000000e+00
258	241	1.000000000000000e+00
411	241	1.000000000000000e+00
209	242	1.000000000000000e+00
283	242	1.000000000000000e+00
419	242	1.000000000000000e+00
23	243	1.000000000000000e+00
57	243	1.000000000000000e+00
58	243	1.000000000000000e+00
198	243	1.000000000000000e+00
408	244	1.000000000000000e+00
111	245	1.000000000000000e+00
325	245	1.000000000000000e+00
360	245	1.000000000000000e+00
64	246	1.000000000000000e+00
231	246	1.000000000000000e+00
329	246	1.000000000000000e+00
414	246	1.000000000000000e+00
421	246	1.000000000000000e+00
147	248	1.000000000000000e+00
429	248	1.000000000000000e+00
459	248	1.000000000000000e+00
250	249	1.000000000000000e+00
249	250	1.000000000000000e+00
493	250	1.000000000000000e+00
64	251	1.000000000000000e+00
366	251	1.000000000000000e+00
373	251	1.000000000000000e+00
405	251	1.000000000000000e+00
484	251	1.000000000000000e+00
142	252	1.000000000000000e+00
183	252	1.000000000000000e+00
280	252	1.000000000000000e+00
152	253	1.000000000000000e+00
278	253	1.000000000000000e+00
485	253	1.000000000000000e+00
82	254	1.000000000000000e+00
145	254	1.000000000000000e+00
340	254	1.000000000000000e+00
429	254	1.000000000000000e+00
439	254	1.000000000000000e+00
60	255	1.000000000000000e+00
124	255	1.000000000000000e+00
136	255	1.000000000000000e+00
480	255	1.000000000000000e+00
77	256	1.000000000000000e+00
65	257	1.000000000000000e+00
499	257	1.000000000000000e+00
12	258	1.000000000000000e+00
83	258	1.000000000000000e+00
241	258	1.000000000000000e+00
483	258	1.000000000000000e+00
286	260	1.000000000000000e+00
467	260	1.000000000000000e+00
342	261	1.000000000000000e+00
442	261	1.000000000000000e+00
93	262	1.000000000000000e+00
157	262	1.000000000000000e+00
358	262	1.000000000000000e+00
485	262	1.000000000000000e+00
104	263	1.000000000000000e+00
155	263	1.000000000000000e+00
20	264	1.000000000000000e+00
218	264	1.000000000000000e+00
334	264	1.000000000000000e+00
488	264	1.000000000000000e+00
6	265	1.000000000000000e+00
54	265	1.000000000000000e+00
373	265	1.000000000000000e+00
432	265	1.000000000000000e+00
443	265	1.000000000000000e+00
85	266	1.000000000000000e+00
132	266	1.000000000000000e+00
167	266	1.000000000000000e+00
297	266	1.000000000000000e+00
56	267	1.000000000000000e+00
116	267	1.000000000000000e+00
208	267	1.000000000000000e+00
219	267	1.000000000000000e+00
319	267	1.000000000000000e+00
352	267	1.000000000000000e+00
430	267	1.000000000000000e+00
497	267	1.000000000000000e+00
317	268	1.000000000000000e+00
328	268	1.000000000000000e+00
404	268	1.000000000000000e+00
424	268	1.000000000000000e+00
437	268	1.000000000000000e+00
119	269	1.000000000000000e+00
130	269	1.000000000000000e+00
278	269	1.000000000000000e+00
370	269	1.000000000000000e+00
379	269	1.000000000000000e+00
131	270	1.000000000000000e+00
179	271	1.000000000000000e+00
311	271	1.000000000000000e+00
323	271	1.000000000000000e+00
342	271	1.000000000000000e+00
319	272	1.000000000000000e+00
78	273	1.000000000000000e+00
204	273	1.000000000000000e+00
295	273	1.000000000000000e+00
373	273	1.000000000000000e+00
379	273	1.000000000000000e+00
412	273	1.000000000000000e+00
420	273	1.000000000000000e+00
437	273	1.000000000000000e+00
226	274	1.000000000000000e+00
313	274	1.000000000000000e+00
358	275	1.000000000000000e+00
445	275	1.000000000000000e+00
489	275	1.000000000000000e+00
146	276	1.000000000000000e+00
4	277	1.000000000000000e+00
34	277	1.000000000000000e+00
308	277	1.000000000000000e+00
370	277	1.000000000000000e+00
417	277	1.000000000000000e+00
45	278	1.000000000000000e+00
253	278	1.000000000000000e+00
269	278	1.000000000000000e+00
335	278	1.000000000000000e+00
497	278	1.000000000000000e+00
170	279	1.000000000000000e+00
217	279	1.000000000000000e+00
282	279	1.000000000000000e+00
322	279	1.000000000000000e+00
